id,movementdate,totalequids,srcid,src_longitude,src_latitude,dstid,dst_longitude,dst_latitude
24040,2022/05/20,1,6489,22.49288263,-33.97455338,7834,18.3774642,-34.1194658
23948,2022/05/21,2,7490,21.34734998,-34.2509971,8312,18.8019852,-33.7809748
24111,2022/05/21,4,7148,21.61104755,-34.2114048,10590,20.44318796,-34.02920204
23944,2022/05/22,1,6489,22.50898544,-33.96807685,5708,18.44065859,-34.02164141
23945,2022/05/22,2,6489,22.49752981,-33.96539253,7899,18.79981657,-33.84746343
23950,2022/05/22,1,6489,22.5013799,-33.96230391,5312,18.35557978,-34.02592022
23966,2022/05/22,2,6489,22.49719735,-33.97090879,7638,18.3702684,-34.1048016
23970,2022/05/22,1,6489,22.49623842,-33.96446433,6149,18.381043,-34.010657
23975,2022/05/22,1,6489,22.50204425,-33.96517007,5411,18.75028759,-33.97581241
24018,2022/05/22,2,6489,22.51086168,-33.97818549,8490,18.44962789,-34.01480211
24019,2022/05/22,2,6489,22.50232705,-33.9793505,8490,18.44248119,-34.02194881
24020,2022/05/22,2,6489,22.50239332,-33.96382452,8445,20.06014445,-34.00722555
24022,2022/05/22,1,6489,22.4911055,-33.96526856,7031,18.38241735,-34.10068265
23971,2022/05/23,2,6489,22.49160899,-33.96819995,6018,18.37298624,-34.09621376
23972,2022/05/23,1,6489,22.49416965,-33.97707956,7747,18.3574506,-34.1046894
23973,2022/05/23,2,6489,22.49658188,-33.96673185,5288,18.36706898,-34.10913102
23974,2022/05/23,1,6489,22.50158108,-33.96696751,5288,18.38299418,-34.09320582
23977,2022/05/23,2,6489,22.50143455,-33.97103517,72,18.46889436,-33.68926564
23978,2022/05/23,2,6489,22.50281583,-33.97140867,72,18.45837422,-33.69978578
23980,2022/05/23,2,6489,22.50063728,-33.97758164,7785,18.44174503,-34.04735497
23981,2022/05/23,1,6489,22.50800547,-33.96873668,6454,18.57122515,-33.60797485
23982,2022/05/23,1,6489,22.4922188,-33.98131505,6302,18.5372898,-34.0304102
23983,2022/05/23,1,6489,22.50743567,-33.96852343,4885,18.80205999,-34.02918001
23984,2022/05/23,1,6491,25.38626667,-33.93031097,133,18.99470464,-33.86255536
23986,2022/05/23,3,6489,22.50368354,-33.97401783,9018,18.98995727,-33.56920273
23987,2022/05/23,1,6489,22.49965821,-33.96519471,5752,18.8965233,-34.0567767
23988,2022/05/23,1,6489,22.49161062,-33.96218632,5942,18.81116902,-33.76903098
24021,2022/05/23,1,6489,22.4929359,-33.96905787,104,18.73954228,-33.82370772
24092,2022/05/23,5,8672,22.38263143,-33.96124937,6150,18.96414041,-33.74056959
24035,2022/05/26,1,6489,22.50372465,-33.98045856,9616,18.38646818,-34.10652182
24100,2022/05/26,2,7744,25.48059716,-34.00554122,6519,18.82272953,-33.99238047
24081,2022/05/27,1,6491,25.37565984,-33.93306133,6469,18.80784244,-33.66240756
24082,2022/05/27,1,6491,25.37711177,-33.92892383,6493,19.75740037,-33.83938963
24083,2022/05/27,1,6491,25.38241868,-33.92904347,6493,19.77310837,-33.82368163
24086,2022/05/27,2,6491,25.37443063,-33.92857544,5935,18.51749867,-33.85407133
24084,2022/05/28,1,6491,25.37581185,-33.93156591,4971,18.5234834,-33.8474866
24085,2022/05/28,4,6491,25.37481313,-33.92664932,6199,18.55721199,-34.01458801
24090,2022/05/28,1,6491,25.37297219,-33.93080387,9256,18.7286346,-33.9271254
24115,2022/05/28,1,6496,20.30652969,-33.45436036,5705,19.46053975,-33.34676025
24116,2022/05/28,1,6496,20.30510409,-33.45272828,6304,18.96033911,-33.81206089
24117,2022/05/28,1,8672,22.38657741,-33.96273737,6468,19.04997197,-33.64791803
24118,2022/05/28,1,8672,22.37301849,-33.95623644,5567,18.66132666,-33.48557334
24121,2022/06/01,1,7312,21.3057546,-34.03037106,7949,20.4216547,-34.0349153
24099,2022/06/03,1,7162,22.37583062,-33.94263347,5288,18.36536184,-34.11083816
24147,2022/06/03,2,6491,25.37291837,-33.92896518,6199,18.55169643,-34.02010357
24161,2022/06/03,1,10218,28.04691981,-26.34912048,173,19.02956078,-33.74629922
24162,2022/06/03,5,10218,28.04529638,-26.34194173,6494,20.21264649,-33.99747351
24163,2022/06/03,1,10218,28.04350352,-26.33622419,8679,18.50769313,-33.86364687
24164,2022/06/03,1,10040,27.99420693,-26.3576791,6494,20.21448657,-33.99563343
24165,2022/06/03,1,10040,27.98062402,-26.35797348,6518,19.67234162,-33.78553838
24166,2022/06/03,1,10040,27.97754839,-26.34113858,4956,19.3251833,-33.3723167
24167,2022/06/03,2,10040,27.9843619,-26.34247475,5541,18.51577409,-33.85683591
24169,2022/06/03,1,10040,27.98256987,-26.33901122,9207,18.94838592,-33.57118408
24170,2022/06/03,2,10040,27.98329677,-26.35541178,149,18.78941971,-33.64203029
24171,2022/06/03,4,10040,27.98020791,-26.35660113,164,18.79491536,-33.58012464
24172,2022/06/03,1,10040,27.98805641,-26.35009725,5935,18.52177301,-33.84979699
24173,2022/06/03,1,10040,27.98495138,-26.35046607,5336,18.50523435,-33.86797565
25255,2022/06/03,1,10040,27.98504893,-26.35171792,65,18.98947638,-33.50666362
24122,2022/06/04,3,7187,21.28222864,-34.10173765,7616,20.86709887,-33.85094113
24137,2022/06/04,1,7187,21.28470765,-34.10662922,10332,20.32643924,-34.24780076
24138,2022/06/04,2,7187,21.28726428,-34.11258789,7955,19.96995342,-33.66769658
24145,2022/06/04,2,7187,21.27953576,-34.10948766,7729,19.88255498,-34.65629502
24146,2022/06/04,1,6491,25.38363283,-33.92885095,6493,19.76623477,-33.83055523
24148,2022/06/04,1,7187,21.28748355,-34.1075947,8356,20.04410123,-33.94843877
24150,2022/06/04,1,6491,25.38045267,-33.9297258,7727,19.78313861,-33.80863139
24154,2022/06/04,1,10605,18.48574901,-31.6503913,7636,18.72504013,-33.83230987
24155,2022/06/04,1,10592,17.87530015,-31.08727833,168,18.9642602,-33.6787898
24157,2022/06/04,1,8672,22.38384495,-33.95438629,5622,18.41709814,-34.05150186
24158,2022/06/04,1,8672,22.38179696,-33.96260203,7319,18.52646256,-33.75808744
24159,2022/06/04,1,8672,22.37927581,-33.95600052,10141,18.51774173,-32.25042827
24139,2022/06/05,2,10024,17.8153149,-29.69220175,6348,19.19744888,-33.26925112
24184,2022/06/07,2,6506,24.54315881,-32.11646651,9274,18.99611626,-33.83780374
24185,2022/06/07,1,8672,22.37061206,-33.95549477,5942,18.81430287,-33.76589713
24186,2022/06/07,1,6496,20.3179206,-33.46514665,64,18.80762109,-33.66367891
24175,2022/06/09,2,10592,17.88233909,-31.10535563,168,18.95964498,-33.68340502
24193,2022/06/10,4,6491,25.37240169,-33.93903252,6469,18.81905403,-33.65119597
24194,2022/06/10,1,6517,21.35036006,-34.31040805,63,19.03011288,-33.89691712
24195,2022/06/11,1,6491,25.3851174,-33.93092856,5705,19.45598492,-33.35131508
24196,2022/06/11,1,6491,25.37852784,-33.93112648,64,18.81865404,-33.65264596
24200,2022/06/11,1,6491,25.37191106,-33.93091338,6493,19.76625969,-33.83053031
24207,2022/06/11,1,6506,24.53305036,-32.11687167,9274,18.99646556,-33.83745444
24212,2022/06/14,19,6730,25.50649991,-34.0256874,6518,19.68140571,-33.77647429
24213,2022/06/14,2,9343,21.4206104,-34.25230834,5633,18.47911154,-34.00098846
24223,2022/06/14,1,7287,17.92834765,-29.72618493,10615,18.89229902,-33.93659098
24224,2022/06/14,1,8672,22.38154992,-33.95235911,8479,18.81242443,-33.87514557
24214,2022/06/15,2,10613,22.49615598,-33.98000769,10286,19.39907808,-33.60415192
24227,2022/06/15,1,6496,20.31905815,-33.45369284,64,18.81760746,-33.65369254
24252,2022/06/20,1,10592,17.87777922,-31.08727422,168,18.96371974,-33.67933026
24247,2022/06/21,5,6506,24.54074811,-32.12880591,14,19.01038427,-33.87476573
24248,2022/06/21,7,6506,24.53398469,-32.12073123,14,18.99488028,-33.89026972
24251,2022/06/21,1,9785,22.27271628,-34.03715881,10088,18.52332895,-33.75308105
24267,2022/06/21,1,8672,22.38757607,-33.96350718,6474,18.97529767,-33.78546233
24268,2022/06/21,1,8672,22.38510035,-33.95219323,10088,18.52747783,-33.74893217
24269,2022/06/21,1,10040,27.98956046,-26.34280735,149,18.8019095,-33.6295405
24270,2022/06/21,1,10040,27.9959898,-26.34355881,6493,19.75948292,-33.83730708
24274,2022/06/21,1,10040,27.987562,-26.34319263,9207,18.94869972,-33.57087028
24276,2022/06/21,2,10040,27.97888749,-26.33941502,65,18.99222369,-33.50391631
24277,2022/06/21,1,6496,20.31929696,-33.45448466,64,18.81073685,-33.66056315
24211,2022/06/22,1,6597,25.21060967,-33.95494854,5936,18.36967502,-34.09272498
24249,2022/06/22,1,9596,22.38943422,-33.93488561,4838,18.86630376,-33.79089624
24253,2022/06/22,1,8173,23.28445575,-34.04201056,7142,19.39277575,-33.63356425
24264,2022/06/22,1,10218,28.04715516,-26.33323458,6439,18.50843077,-33.86417923
24265,2022/06/22,1,8672,22.38468092,-33.96507703,5272,18.89607727,-34.11762273
24266,2022/06/22,1,8672,22.38398213,-33.95558908,10602,18.41740719,-34.07370281
24271,2022/06/22,1,10040,27.99011401,-26.35148918,6493,19.75398299,-33.84280701
24272,2022/06/22,3,10040,27.99335188,-26.35566134,6497,19.69335859,-33.87029141
24275,2022/06/22,1,10040,27.99496965,-26.35574735,6145,18.53807707,-33.74702293
24301,2022/06/24,1,8672,22.37080862,-33.96115216,10088,18.51068173,-33.76572827
24302,2022/06/30,5,6506,24.54391014,-32.13129583,14,18.99808513,-33.88706487
24303,2022/06/30,5,6506,24.53495694,-32.11936453,14,18.99591153,-33.88923847
24327,2022/06/30,3,6491,25.38865529,-33.93326968,6199,18.55776393,-34.01403607
24304,2022/07/01,1,6491,25.37616143,-33.93965146,6063,18.51564368,-33.85566632
24328,2022/07/01,1,10479,18.28863963,-31.29049361,7651,18.52993309,-33.60032691
24329,2022/07/01,1,10479,18.28369939,-31.29059557,7651,18.53204659,-33.59821341
24332,2022/07/01,1,7375,21.24477968,-34.08078525,6272,18.79738987,-33.95081013
24343,2022/07/02,1,8672,22.38826986,-33.9576509,7319,18.52750465,-33.75704535
24336,2022/07/06,3,9343,21.42689325,-34.25181573,9663,19.01472681,-33.74449319
24346,2022/07/06,5,6520,22.3104346,-33.96451036,6084,18.2875782,-33.4267218
24353,2022/07/06,1,8869,22.06419889,-34.1594045,6207,18.62409091,-33.50800909
24358,2022/07/06,1,8672,22.37105561,-33.96191495,4982,18.87050361,-33.98179639
24348,2022/07/07,1,7300,22.3799335,-33.97583029,8312,18.7994269,-33.7835331
24361,2022/07/07,1,6491,25.37381631,-33.9386238,173,19.04421658,-33.73164342
24363,2022/07/07,1,6491,25.38540693,-33.92596654,6569,18.69510295,-32.64569705
24331,2022/07/08,1,7490,21.34361188,-34.26811579,8312,18.80582492,-33.77713508
24337,2022/07/08,2,6488,25.30474599,-29.74122869,8377,18.71078187,-33.71696813
24338,2022/07/08,2,6488,25.31262916,-29.75073955,93,19.07906417,-33.92290583
24339,2022/07/08,1,6488,25.30278037,-29.7515905,5611,18.88249167,-33.78886833
24340,2022/07/08,1,6488,25.31291793,-29.746974,8480,18.84774564,-33.81459436
24345,2022/07/08,1,8125,25.09022857,-30.71180821,5611,18.87581461,-33.79554539
24347,2022/07/08,5,6520,22.30958109,-33.96955728,7706,18.89100689,-33.72083311
24341,2022/07/09,1,6488,25.29702636,-29.75054967,9236,19.02965662,-33.10648338
24344,2022/07/09,1,6488,25.3097419,-29.73863048,4949,18.49116566,-33.36213434
24362,2022/07/12,1,7129,25.09235125,-28.14994838,8194,18.96570389,-33.68953611
24383,2022/07/12,2,7288,21.56798289,-32.05502495,6495,19.46632089,-33.64584911
24404,2022/07/13,1,8681,21.39645777,-34.38102593,7806,19.04003051,-33.64863949
24414,2022/07/13,2,8199,22.06319019,-34.09892838,7306,19.89374858,-33.80264142
24388,2022/07/15,2,6491,25.38763104,-33.9249897,6469,18.81933962,-33.65091038
24390,2022/07/15,2,6480,22.58556878,-32.36425618,7285,19.41778703,-33.67322297
24420,2022/07/15,6,6491,25.38920328,-33.92953561,6084,18.27990939,-33.43439061
24436,2022/07/15,1,10632,26.55555953,-33.72148975,6694,19.45433642,-33.36356358
24443,2022/07/15,1,10232,28.42942838,-26.5998498,7725,18.59630991,-33.58262009
24693,2022/07/15,2,6535,29.96308498,-29.46729628,10595,19.26363557,-34.37052443
24389,2022/07/16,1,6491,25.37486764,-33.92635461,6469,18.81235338,-33.65789662
24391,2022/07/16,4,6480,22.58525049,-32.37532265,8442,19.33604647,-33.64892353
24408,2022/07/16,1,8751,25.52358259,-33.98513776,7449,18.06105997,-33.05955003
24416,2022/07/16,1,6491,25.38576133,-33.93557391,5936,18.36955025,-34.09284975
24422,2022/07/16,1,6491,25.38111634,-33.9275506,6258,19.83164134,-33.84075866
24423,2022/07/16,1,6491,25.38174583,-33.94142168,6511,18.7746049,-33.9929451
24424,2022/07/16,1,6491,25.38623334,-33.93478854,8219,20.45253374,-34.01057626
24439,2022/07/16,1,8751,25.51107522,-33.98957708,5472,18.63968311,-33.80131689
24392,2022/07/17,2,6480,22.58985674,-32.38112837,10286,19.40409248,-33.59913752
24393,2022/07/17,10,6480,22.58778607,-32.36620577,7142,19.37804345,-33.64829655
24394,2022/07/17,2,6480,22.59771989,-32.37536962,7886,19.30894509,-33.69313491
24395,2022/07/17,1,6480,22.58354325,-32.37275982,5942,18.81332754,-33.76687246
24396,2022/07/17,1,6480,22.58452436,-32.3700329,4,18.54924584,-33.75566416
24397,2022/07/17,3,6480,22.59777635,-32.37722018,8443,18.51595495,-32.73682505
24398,2022/07/17,2,6480,22.5863813,-32.37454479,7142,19.38072479,-33.64561521
24399,2022/07/17,2,6480,22.59006014,-32.37143756,60,19.05362935,-33.73611065
24400,2022/07/17,1,6480,22.58841407,-32.38016316,7285,19.42781094,-33.66319906
24401,2022/07/17,1,6480,22.58752308,-32.37718279,10185,18.87265635,-33.71967365
24402,2022/07/17,1,6480,22.59448878,-32.38308024,10630,19.31485619,-33.65998381
24403,2022/07/17,2,6480,22.58413595,-32.36442983,7379,19.32537128,-33.67749872
24417,2022/07/17,6,7022,28.06352563,-25.96995428,62,19.03356841,-33.89118159
24441,2022/07/17,1,6480,22.59053012,-32.37330186,7142,19.37613217,-33.65020783
24444,2022/07/17,1,6517,21.3458123,-34.30471091,8219,20.44524166,-34.01786834
24418,2022/07/18,1,7281,28.14386656,-25.95897202,6509,18.57531042,-33.56768958
24419,2022/07/18,1,7071,27.96407024,-25.98400483,4844,18.89957572,-34.11412428
24425,2022/07/18,1,6526,27.91371149,-26.73629668,6494,20.21615466,-33.99396534
24428,2022/07/18,2,6526,27.90416087,-26.74315807,10595,19.26398017,-34.37017983
24442,2022/07/18,1,7022,28.05025505,-25.96115213,5942,18.81035881,-33.76984119
24445,2022/07/18,1,6526,27.8987548,-26.73161077,8219,20.46040327,-34.00270673
24448,2022/07/18,1,6525,28.0521515,-26.22942947,6963,20.01190112,-33.84739888
24415,2022/07/19,1,7122,28.06681634,-25.94449491,5485,18.35097789,-34.03542211
24429,2022/07/19,1,10250,27.99125982,-26.35587843,6497,19.69984488,-33.86380512
24430,2022/07/19,1,10250,27.9796676,-26.34683583,6494,20.2161265,-33.9939935
24431,2022/07/19,1,10250,27.98208636,-26.34050057,7000,19.21070252,-33.42197748
24435,2022/07/19,1,10250,27.99332243,-26.33795837,6569,18.69765513,-32.64314487
24446,2022/07/19,1,6526,27.8992143,-26.73438227,8450,19.62762719,-33.65247281
24447,2022/07/19,1,9216,28.04636809,-25.96516143,4906,19.22066355,-33.40903645
24449,2022/07/19,1,10416,28.05492737,-25.92838629,9207,18.95702737,-33.56254263
24450,2022/07/19,1,6522,28.16959305,-25.93449354,6996,19.09010389,-33.60376611
24455,2022/07/19,1,6525,28.0488708,-26.23127612,6497,19.69706063,-33.86658937
24456,2022/07/19,1,10250,27.99254537,-26.34660199,7000,19.20473211,-33.42794789
24457,2022/07/19,1,10250,27.99398149,-26.34186684,6996,19.08212459,-33.61174541
24458,2022/07/19,1,6525,28.04867939,-26.22798236,7000,19.20568344,-33.42699656
24459,2022/07/19,1,6522,28.16060106,-25.92268662,6518,19.68161127,-33.77626873
24477,2022/07/20,6,6520,22.31052266,-33.96205152,7706,18.89168486,-33.72015514
24481,2022/07/20,1,7193,22.52610443,-33.99329547,6477,19.00270848,-33.83071152
24482,2022/07/22,1,6491,25.38588699,-33.9383593,5428,18.62067039,-33.81502961
24478,2022/07/23,1,6491,25.38933747,-33.93979924,6963,20.00677617,-33.85252383
24483,2022/07/23,4,6491,25.38371188,-33.94358562,5935,18.51454632,-33.85702368
24501,2022/07/23,19,10218,28.05015911,-26.34005795,6439,18.502751,-33.869859
24484,2022/07/25,1,7071,27.97404408,-25.98402771,133,18.99182273,-33.86543727
24485,2022/07/25,2,7071,27.96565294,-25.9985376,6267,18.37080465,-34.10979535
24515,2022/07/25,1,6526,27.90488582,-26.74682317,4907,18.81356752,-34.03573248
24516,2022/07/25,1,6526,27.89533377,-26.73185995,5935,18.52072613,-33.85084387
24517,2022/07/25,1,6526,27.89716011,-26.73540736,65,18.99475097,-33.50138903
24518,2022/07/25,2,6526,27.91099084,-26.7466246,6493,19.7591508,-33.8376392
24526,2022/07/26,1,6956,24.75848452,-28.87851769,5336,18.5134325,-33.8597775
24486,2022/07/27,1,7129,25.09240813,-28.16158785,6302,18.53702136,-34.03067864
24487,2022/07/27,1,7129,25.09867838,-28.15621709,6118,18.9425759,-33.9166241
24530,2022/07/27,1,6522,28.16700009,-25.93516143,6518,19.67143711,-33.78644289
24539,2022/07/27,6,10151,28.46903984,-28.38795181,10185,18.88108781,-33.71124219
24542,2022/07/27,2,8224,28.03367106,-25.98874272,8194,18.9621387,-33.6931013
24544,2022/07/27,2,8325,24.60927951,-28.8030046,6477,18.99713806,-33.83628194
24545,2022/07/27,1,10640,28.05261557,-25.97594402,5942,18.80082402,-33.77937598
24546,2022/07/27,1,10639,28.08139088,-25.92524832,5942,18.81136415,-33.76883585
24547,2022/07/27,2,6778,28.26921823,-26.14135237,5277,18.8036054,-33.9084946
24548,2022/07/27,3,8325,24.61502605,-28.79805571,10648,18.59130263,-33.57567737
24551,2022/07/27,1,6522,28.16868433,-25.92253802,149,18.79370036,-33.63774964
24556,2022/07/27,1,10643,26.13823039,-29.06474639,6223,18.98793999,-33.64013001
24488,2022/07/28,1,9216,28.04893057,-25.96430069,7113,19.22968229,-34.19097771
24527,2022/07/28,3,9767,22.09611237,-33.6723124,10626,18.89681908,-33.02577092
24531,2022/07/28,1,6522,28.16768408,-25.92607705,64,18.80662502,-33.66467498
24549,2022/07/28,8,6564,26.92098916,-31.82923177,6915,20.25630931,-33.98899069
24537,2022/07/29,1,6491,25.38499163,-33.93644827,5935,18.51004472,-33.86152528
24570,2022/07/29,11,9266,25.38360223,-33.93152739,65,18.98342916,-33.51271084
24519,2022/07/30,1,6491,25.37905233,-33.94232341,6497,19.70944458,-33.85420542
24532,2022/07/30,1,6491,25.3716874,-33.93987412,64,18.81204702,-33.65925298
24533,2022/07/30,1,6491,25.38579244,-33.93408649,6493,19.7701705,-33.8266195
24534,2022/07/30,1,6491,25.38048365,-33.94399528,6493,19.76030869,-33.83648131
24535,2022/07/30,1,6491,25.3759018,-33.93070162,64,18.81143927,-33.65986073
24536,2022/07/30,1,6491,25.38702056,-33.93848185,6569,18.69637491,-32.64442509
24540,2022/07/30,1,6491,25.38992963,-33.9343559,64,18.81510748,-33.65619252
24543,2022/07/30,1,6491,25.3843349,-33.94046269,4841,18.56268893,-34.00911107
24550,2022/07/30,1,6491,25.37639561,-33.93020804,169,18.82086758,-33.79185242
24554,2022/07/30,1,6491,25.37180561,-33.92836254,31,18.94702041,-33.82514959
24520,2022/07/31,1,7764,18.35184295,-31.55996396,9683,18.52233571,-33.62633429
24522,2022/07/31,1,7764,18.33670087,-31.56096029,4964,18.67531572,-32.94135428
24524,2022/07/31,2,7764,18.34469206,-31.55196352,10650,18.88788134,-32.18439866
24525,2022/07/31,2,7764,18.34922983,-31.56747225,10261,18.53513251,-33.62710749
24577,2022/07/31,4,7764,18.34163414,-31.55494393,83,18.74509369,-33.82155631
24578,2022/07/31,2,7764,18.35031707,-31.56126927,5712,18.04397744,-33.09164256
24579,2022/07/31,3,7764,18.34709485,-31.56616478,9086,18.97784027,-33.57740973
24521,2022/08/01,1,7111,28.37238244,-26.00246351,78,18.55622771,-33.74231229
24553,2022/08/01,1,7502,28.04453834,-26.50933068,4838,18.85896455,-33.79823545
24555,2022/08/01,1,9275,27.85998056,-26.07356225,7083,18.43479337,-34.05566663
24564,2022/08/01,1,7254,26.99631704,-29.9050345,6137,18.70313089,-33.38956911
24573,2022/08/01,1,7254,26.98943014,-29.89476876,6137,18.68773249,-33.40496751
24592,2022/08/01,10,7764,18.34863188,-31.56527202,7191,19.8971179,-34.4472821
24593,2022/08/01,1,10636,28.37595832,-25.37276191,6502,18.62320874,-33.81105126
24580,2022/08/02,3,7687,21.14485724,-34.13718972,5314,18.847098,-33.943802
24581,2022/08/02,2,7687,21.14340543,-34.12107919,5314,18.85030458,-33.94059542
24594,2022/08/02,1,6513,25.33750409,-30.64210859,29,18.9418751,-33.8262649
24595,2022/08/03,2,6583,25.00926713,-31.01193592,65,18.98907644,-33.50706356
24603,2022/08/03,1,8773,21.28273036,-34.0270763,7337,20.43024404,-34.01225596
24644,2022/08/03,1,6486,30.74261049,-29.79482653,5942,18.8141321,-33.7660679
24907,2022/08/03,1,10301,22.28447201,-33.62779239,8398,20.11725501,-33.78330499
24932,2022/08/03,1,6491,25.37246187,-33.92701076,7000,19.19943185,-33.43324815
24561,2022/08/04,1,7494,22.41604366,-34.02168013,5292,18.57654732,-33.60015268
